0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:45:49 +0900] "POST /Daknawa/checkPwd.me HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:45:49 +0900] "GET /Daknawa/admin.me HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:45:49 +0900] "GET /Daknawa/list.me HTTP/1.1" 200 101520
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:45:49 +0900] "GET /Daknawa/style.css HTTP/1.1" 404 3238
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:45:51 +0900] "GET /Daknawa/blacklist.me HTTP/1.1" 200 45945
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:45:51 +0900] "GET /Daknawa/style.css HTTP/1.1" 404 3238
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:46:07 +0900] "GET /Daknawa/resources/video/123.mp4 HTTP/1.1" 206 7954432
0:0:0:0:0:0:0:1 - - [04/Jun/2023:22:46:07 +0900] "GET /Daknawa/resources/video/456.mp4 HTTP/1.1" 206 8232960
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:01 +0900] "GET /Daknawa/store.ad HTTP/1.1" 200 92644
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:01 +0900] "GET /Daknawa/style.css HTTP/1.1" 404 3238
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:26 +0900] "GET /Daknawa/menu.ad HTTP/1.1" 200 87026
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:26 +0900] "GET /Daknawa/style.css HTTP/1.1" 404 3238
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:26 +0900] "GET /Daknawa/resources/admin/img/favicon.ico HTTP/1.1" 200 18686
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:30 +0900] "GET /Daknawa/store.ad HTTP/1.1" 200 92644
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:07:30 +0900] "GET /Daknawa/style.css HTTP/1.1" 404 3238
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:08:00 +0900] "GET /Daknawa/qna.ad HTTP/1.1" 200 88754
0:0:0:0:0:0:0:1 - - [04/Jun/2023:23:08:00 +0900] "GET /Daknawa/style.css HTTP/1.1" 404 3238
